code_region,region,departement,rang_vaccinal,date_debut_semaine,nb
75,NAQ,19,2,2021-06-07,5082
27,BFC,21,1,2021-02-08,223
27,BFC,21,2,2021-02-08,132
27,BFC,21,1,2021-02-15,260
27,BFC,21,2,2021-02-15,4082
27,BFC,21,1,2021-02-22,366
27,BFC,21,2,2021-02-22,3782
27,BFC,21,1,2021-03-01,3521
27,BFC,21,2,2021-03-01,2385
27,BFC,21,1,2021-03-08,4199
27,BFC,21,2,2021-03-08,1780
27,BFC,21,1,2021-03-15,6616
27,BFC,21,2,2021-03-15,141
27,BFC,21,1,2021-03-22,8588
27,BFC,21,2,2021-03-22,168
27,BFC,21,1,2021-03-29,7904
27,BFC,21,2,2021-03-29,3347
27,BFC,21,1,2021-04-05,5593
27,BFC,21,2,2021-04-05,4325
27,BFC,21,1,2021-04-12,4594
27,BFC,21,2,2021-04-12,7545
27,BFC,21,1,2021-04-19,4502
27,BFC,21,2,2021-04-19,9063
27,BFC,21,1,2021-04-26,8650
27,BFC,21,2,2021-04-26,7610
27,BFC,21,1,2021-05-03,10387
27,BFC,21,2,2021-05-03,6904
27,BFC,21,1,2021-05-10,21672
27,BFC,21,2,2021-05-10,4639
27,BFC,21,1,2021-05-17,14723
27,BFC,21,2,2021-05-17,3274
27,BFC,21,1,2021-05-24,4784
27,BFC,21,2,2021-05-24,4904
27,BFC,21,1,2021-05-31,6078
27,BFC,21,2,2021-05-31,5239
27,BFC,21,1,2021-06-07,406
27,BFC,21,2,2021-06-07,5988
53,BRE,22,1,2021-02-08,519
53,BRE,22,2,2021-02-08,81
53,BRE,22,1,2021-02-15,3753
53,BRE,22,2,2021-02-15,1994
53,BRE,22,1,2021-02-22,1918
53,BRE,22,2,2021-02-22,3929
53,BRE,22,1,2021-03-01,5207
53,BRE,22,2,2021-03-01,3835
53,BRE,22,1,2021-03-08,5865
53,BRE,22,2,2021-03-08,3396
53,BRE,22,1,2021-03-15,11249
53,BRE,22,2,2021-03-15,3258
53,BRE,22,1,2021-03-22,13187
53,BRE,22,2,2021-03-22,2124
53,BRE,22,1,2021-03-29,14129
53,BRE,22,2,2021-03-29,5299
53,BRE,22,1,2021-04-05,13636
53,BRE,22,2,2021-04-05,5353
53,BRE,22,1,2021-04-12,12637
53,BRE,22,2,2021-04-12,11323
53,BRE,22,1,2021-04-19,14327
53,BRE,22,2,2021-04-19,13204
53,BRE,22,1,2021-04-26,16160
53,BRE,22,2,2021-04-26,13548
53,BRE,22,1,2021-05-03,9873
53,BRE,22,2,2021-05-03,13012
53,BRE,22,1,2021-05-10,26108
53,BRE,22,2,2021-05-10,4578
53,BRE,22,1,2021-05-17,19199
53,BRE,22,2,2021-05-17,471
53,BRE,22,1,2021-05-24,6553
53,BRE,22,2,2021-05-24,8415
53,BRE,22,1,2021-05-31,382
53,BRE,22,2,2021-05-31,14157
53,BRE,22,1,2021-06-07,225
53,BRE,22,2,2021-06-07,16212
75,NAQ,23,1,2021-02-15,229
75,NAQ,23,2,2021-02-15,1242
75,NAQ,23,1,2021-02-22,630
75,NAQ,23,2,2021-02-22,710
75,NAQ,23,1,2021-03-01,755
75,NAQ,23,2,2021-03-01,422
75,NAQ,23,1,2021-03-08,1008
75,NAQ,23,2,2021-03-08,115
75,NAQ,23,1,2021-03-15,734
75,NAQ,23,2,2021-03-15,493
75,NAQ,23,1,2021-03-22,1002
75,NAQ,23,2,2021-03-22,629
75,NAQ,23,1,2021-03-29,1226
75,NAQ,23,2,2021-03-29,768
75,NAQ,23,1,2021-04-05,1700
75,NAQ,23,2,2021-04-05,902
75,NAQ,23,1,2021-04-12,2330
75,NAQ,23,2,2021-04-12,966
75,NAQ,23,1,2021-04-19,2635
75,NAQ,23,2,2021-04-19,1113
75,NAQ,23,1,2021-04-26,2971
75,NAQ,23,2,2021-04-26,880
75,NAQ,23,1,2021-05-03,2287
75,NAQ,23,2,2021-05-03,1908
75,NAQ,23,1,2021-05-10,2925
75,NAQ,23,2,2021-05-10,1786
75,NAQ,23,1,2021-05-17,2210
75,NAQ,23,2,2021-05-17,730
75,NAQ,23,1,2021-05-24,651
75,NAQ,23,2,2021-05-24,1151
75,NAQ,23,1,2021-05-31,13
75,NAQ,23,2,2021-05-31,2075
75,NAQ,23,1,2021-06-07,8
75,NAQ,23,2,2021-06-07,2648
75,NAQ,24,1,2021-01-18,297
75,NAQ,24,1,2021-02-01,33
75,NAQ,24,2,2021-02-01,18
75,NAQ,24,1,2021-02-08,260
75,NAQ,24,2,2021-02-08,71
75,NAQ,24,1,2021-02-15,1548
75,NAQ,24,2,2021-02-15,1756
75,NAQ,24,1,2021-02-22,2184
75,NAQ,24,2,2021-02-22,2355
75,NAQ,24,1,2021-03-01,2412
75,NAQ,24,2,2021-03-01,1814
75,NAQ,24,1,2021-03-08,4203
75,NAQ,24,2,2021-03-08,1682
75,NAQ,24,1,2021-03-15,5463
75,NAQ,24,2,2021-03-15,1503
75,NAQ,24,1,2021-03-22,8111
75,NAQ,24,2,2021-03-22,1939
75,NAQ,24,1,2021-03-29,10050
75,NAQ,24,2,2021-03-29,1941
75,NAQ,24,1,2021-04-05,12121
75,NAQ,24,2,2021-04-05,3608
75,NAQ,24,1,2021-04-12,12973
75,NAQ,24,2,2021-04-12,5890
75,NAQ,24,1,2021-04-19,8471
75,NAQ,24,2,2021-04-19,7946
75,NAQ,24,1,2021-04-26,10102
75,NAQ,24,2,2021-04-26,10124
75,NAQ,24,1,2021-05-03,9288
75,NAQ,24,2,2021-05-03,13038
75,NAQ,24,1,2021-05-10,8432
75,NAQ,24,2,2021-05-10,10024
75,NAQ,24,1,2021-05-17,4886
75,NAQ,24,2,2021-05-17,5654
75,NAQ,24,1,2021-05-24,2236
75,NAQ,24,2,2021-05-24,6077
75,NAQ,24,1,2021-05-31,1028
75,NAQ,24,2,2021-05-31,5621
75,NAQ,24,1,2021-06-07,814
75,NAQ,24,2,2021-06-07,9216
27,BFC,25,1,2021-01-18,570
27,BFC,25,1,2021-01-25,510
27,BFC,25,2,2021-01-25,38
27,BFC,25,1,2021-02-01,334
27,BFC,25,2,2021-02-01,184
27,BFC,25,1,2021-02-08,462
27,BFC,25,2,2021-02-08,84
27,BFC,25,1,2021-02-15,1228
27,BFC,25,2,2021-02-15,5836
27,BFC,25,1,2021-02-22,790
27,BFC,25,2,2021-02-22,4864
27,BFC,25,1,2021-03-01,2453
27,BFC,25,2,2021-03-01,3218
27,BFC,25,1,2021-03-08,2892
27,BFC,25,2,2021-03-08,3027
27,BFC,25,1,2021-03-15,5592
27,BFC,25,2,2021-03-15,483
27,BFC,25,1,2021-03-22,8171
27,BFC,25,2,2021-03-22,240
27,BFC,25,1,2021-03-29,6314
27,BFC,25,2,2021-03-29,1696
27,BFC,25,1,2021-04-05,6055
27,BFC,25,2,2021-04-05,2461
27,BFC,25,1,2021-04-12,6245
27,BFC,25,2,2021-04-12,5311
27,BFC,25,1,2021-04-19,7300
27,BFC,25,2,2021-04-19,7821
27,BFC,25,1,2021-04-26,11933
27,BFC,25,2,2021-04-26,6025
27,BFC,25,1,2021-05-03,13921
27,BFC,25,2,2021-05-03,6177
27,BFC,25,1,2021-05-10,20198
27,BFC,25,2,2021-05-10,4847
27,BFC,25,1,2021-05-17,12838
27,BFC,25,2,2021-05-17,2497
27,BFC,25,1,2021-05-24,2582
27,BFC,25,2,2021-05-24,3619
27,BFC,25,1,2021-05-31,96
27,BFC,25,2,2021-05-31,6330
27,BFC,25,1,2021-06-07,30
27,BFC,25,2,2021-06-07,10663
84,ARA,26,1,2021-01-25,1
84,ARA,26,1,2021-02-08,36
84,ARA,26,1,2021-02-15,1321
84,ARA,26,2,2021-02-15,3152
84,ARA,26,1,2021-02-22,1175
84,ARA,26,2,2021-02-22,3454
84,ARA,26,1,2021-03-01,7263
84,ARA,26,2,2021-03-01,3283
84,ARA,26,1,2021-03-08,4157
84,ARA,26,2,2021-03-08,2732
84,ARA,26,1,2021-03-15,6998
84,ARA,26,2,2021-03-15,954
84,ARA,26,1,2021-03-22,9195
84,ARA,26,2,2021-03-22,879
84,ARA,26,1,2021-03-29,7488
84,ARA,26,2,2021-03-29,4750
84,ARA,26,1,2021-04-05,7189
84,ARA,26,2,2021-04-05,3925
84,ARA,26,1,2021-04-12,7090
84,ARA,26,2,2021-04-12,7068
84,ARA,26,1,2021-04-19,9472
84,ARA,26,2,2021-04-19,8122
84,ARA,26,1,2021-04-26,11102
84,ARA,26,2,2021-04-26,6557
84,ARA,26,1,2021-05-03,14493
84,ARA,26,2,2021-05-03,7667
84,ARA,26,1,2021-05-10,27181
84,ARA,26,2,2021-05-10,5160
84,ARA,26,1,2021-05-17,11825
84,ARA,26,2,2021-05-17,4222
84,ARA,26,1,2021-05-24,3533
84,ARA,26,2,2021-05-24,6100
84,ARA,26,1,2021-05-31,714
84,ARA,26,2,2021-05-31,7329
84,ARA,26,1,2021-06-07,173
84,ARA,26,2,2021-06-07,9619
28,NOR,27,1,2021-01-18,2
28,NOR,27,1,2021-02-08,5
28,NOR,27,2,2021-02-08,97
28,NOR,27,1,2021-02-15,1561
28,NOR,27,2,2021-02-15,3621
28,NOR,27,1,2021-02-22,2804
28,NOR,27,2,2021-02-22,2578
28,NOR,27,1,2021-03-01,4388
28,NOR,27,2,2021-03-01,1494
28,NOR,27,1,2021-03-08,8757
28,NOR,27,2,2021-03-08,1084
28,NOR,27,1,2021-03-15,8018
28,NOR,27,2,2021-03-15,953
28,NOR,27,1,2021-03-22,7505
28,NOR,27,2,2021-03-22,2316
28,NOR,27,1,2021-03-29,6496
28,NOR,27,2,2021-03-29,5019
28,NOR,27,1,2021-04-05,6898
28,NOR,27,2,2021-04-05,7769
28,NOR,27,1,2021-04-12,9362
28,NOR,27,2,2021-04-12,7516
28,NOR,27,1,2021-04-19,12628
28,NOR,27,2,2021-04-19,7397
28,NOR,27,1,2021-04-26,13553
28,NOR,27,2,2021-04-26,7097
28,NOR,27,1,2021-05-03,17787
28,NOR,27,2,2021-05-03,7350
28,NOR,27,1,2021-05-10,21427
28,NOR,27,2,2021-05-10,6963
28,NOR,27,1,2021-05-17,9832
28,NOR,27,2,2021-05-17,3952
28,NOR,27,1,2021-05-24,3512
28,NOR,27,2,2021-05-24,6169
28,NOR,27,1,2021-05-31,2084
28,NOR,27,2,2021-05-31,12019
28,NOR,27,1,2021-06-07,2111
28,NOR,27,2,2021-06-07,12078
24,CVL,28,1,2021-02-15,1610
24,CVL,28,2,2021-02-15,2516
24,CVL,28,1,2021-02-22,1393
24,CVL,28,2,2021-02-22,2069
24,CVL,28,1,2021-03-01,2769
24,CVL,28,2,2021-03-01,1345
24,CVL,28,1,2021-03-08,3905
24,CVL,28,2,2021-03-08,1662
24,CVL,28,1,2021-03-15,3534
24,CVL,28,2,2021-03-15,1101
24,CVL,28,1,2021-03-22,3713
24,CVL,28,2,2021-03-22,1288
24,CVL,28,1,2021-03-29,5192
24,CVL,28,2,2021-03-29,2659
24,CVL,28,1,2021-04-05,5897
24,CVL,28,2,2021-04-05,2751
24,CVL,28,1,2021-04-12,9415
24,CVL,28,2,2021-04-12,3262
24,CVL,28,1,2021-04-19,11422
24,CVL,28,2,2021-04-19,3580
24,CVL,28,1,2021-04-26,7205
24,CVL,28,2,2021-04-26,4550
24,CVL,28,1,2021-05-03,8024
24,CVL,28,2,2021-05-03,6354
24,CVL,28,1,2021-05-10,8804
24,CVL,28,2,2021-05-10,8471
24,CVL,28,1,2021-05-17,11455
24,CVL,28,2,2021-05-17,4562
24,CVL,28,1,2021-05-24,3095
24,CVL,28,2,2021-05-24,4083
24,CVL,28,1,2021-05-31,38
24,CVL,28,2,2021-05-31,7631
24,CVL,28,1,2021-06-07,70
24,CVL,28,2,2021-06-07,4806
53,BRE,29,1,2021-01-18,78
53,BRE,29,1,2021-01-25,400
53,BRE,29,1,2021-02-01,360
53,BRE,29,1,2021-02-08,970
53,BRE,29,2,2021-02-08,126
53,BRE,29,1,2021-02-15,3228
53,BRE,29,2,2021-02-15,3566
53,BRE,29,1,2021-02-22,4768
53,BRE,29,2,2021-02-22,3837
53,BRE,29,1,2021-03-01,6448
53,BRE,29,2,2021-03-01,3560
53,BRE,29,1,2021-03-08,7361
53,BRE,29,2,2021-03-08,3798
53,BRE,29,1,2021-03-15,9255
53,BRE,29,2,2021-03-15,2692
53,BRE,29,1,2021-03-22,10054
53,BRE,29,2,2021-03-22,3466
53,BRE,29,1,2021-03-29,12911
53,BRE,29,2,2021-03-29,5376
53,BRE,29,1,2021-04-05,13754
53,BRE,29,2,2021-04-05,5902
53,BRE,29,1,2021-04-12,18770
53,BRE,29,2,2021-04-12,8042
53,BRE,29,1,2021-04-19,18771
53,BRE,29,2,2021-04-19,9956
53,BRE,29,1,2021-04-26,23899
53,BRE,29,2,2021-04-26,13273
53,BRE,29,1,2021-05-03,22660
53,BRE,29,2,2021-05-03,14059
53,BRE,29,1,2021-05-10,23722
53,BRE,29,2,2021-05-10,16719
53,BRE,29,1,2021-05-17,21820
53,BRE,29,2,2021-05-17,11345
53,BRE,29,1,2021-05-24,6798
53,BRE,29,2,2021-05-24,9189
53,BRE,29,1,2021-05-31,5212
53,BRE,29,2,2021-05-31,14206
53,BRE,29,1,2021-06-07,751
53,BRE,29,2,2021-06-07,19002
94,COR,2A,1,2021-02-01,1
94,COR,2A,1,2021-02-08,91
94,COR,2A,2,2021-02-08,80
94,COR,2A,1,2021-02-15,1135
94,COR,2A,2,2021-02-15,1188
94,COR,2A,1,2021-02-22,444
94,COR,2A,2,2021-02-22,1409
94,COR,2A,1,2021-03-01,1599
94,COR,2A,2,2021-03-01,1271
94,COR,2A,1,2021-03-08,1854
94,COR,2A,2,2021-03-08,1013
94,COR,2A,1,2021-03-15,1994
94,COR,2A,2,2021-03-15,1185
94,COR,2A,1,2021-03-22,2024
94,COR,2A,2,2021-03-22,495
94,COR,2A,1,2021-03-29,1149
94,COR,2A,2,2021-03-29,2142
94,COR,2A,1,2021-04-05,1743
94,COR,2A,2,2021-04-05,1893
94,COR,2A,1,2021-04-12,1927
94,COR,2A,2,2021-04-12,2060
94,COR,2A,1,2021-04-19,2433
94,COR,2A,2,2021-04-19,1837
94,COR,2A,1,2021-04-26,3100
94,COR,2A,2,2021-04-26,1479
94,COR,2A,1,2021-05-03,3482
94,COR,2A,2,2021-05-03,2450
94,COR,2A,1,2021-05-10,2812
94,COR,2A,2,2021-05-10,1813
94,COR,2A,1,2021-05-17,973
94,COR,2A,2,2021-05-17,1457
94,COR,2A,1,2021-05-24,127
94,COR,2A,2,2021-05-24,2338
94,COR,2A,1,2021-05-31,86
94,COR,2A,2,2021-05-31,3317
94,COR,2A,1,2021-06-07,43
94,COR,2A,2,2021-06-07,2750
94,COR,2B,1,2021-01-18,1823
94,COR,2B,2,2021-01-18,5
94,COR,2B,1,2021-01-25,1384
94,COR,2B,2,2021-01-25,350
94,COR,2B,1,2021-02-01,1105
94,COR,2B,2,2021-02-01,674
94,COR,2B,1,2021-02-08,860
94,COR,2B,2,2021-02-08,1359
94,COR,2B,1,2021-02-15,1069
94,COR,2B,2,2021-02-15,2366
94,COR,2B,1,2021-02-22,2364
94,COR,2B,2,2021-02-22,1757
94,COR,2B,1,2021-03-01,2475
94,COR,2B,2,2021-03-01,2429
94,COR,2B,1,2021-03-08,3018
94,COR,2B,2,2021-03-08,2220
94,COR,2B,1,2021-03-15,3683
94,COR,2B,2,2021-03-15,2111
94,COR,2B,1,2021-03-22,4898
94,COR,2B,2,2021-03-22,1533
94,COR,2B,1,2021-03-29,5483
94,COR,2B,2,2021-03-29,2305
94,COR,2B,1,2021-04-05,5961
94,COR,2B,2,2021-04-05,2723
94,COR,2B,1,2021-04-12,5342
94,COR,2B,2,2021-04-12,3760
94,COR,2B,1,2021-04-19,4545
94,COR,2B,2,2021-04-19,4748
94,COR,2B,1,2021-04-26,4501
94,COR,2B,2,2021-04-26,5534
94,COR,2B,1,2021-05-03,4655
94,COR,2B,2,2021-05-03,5848
94,COR,2B,1,2021-05-10,4139
94,COR,2B,2,2021-05-10,3847
94,COR,2B,1,2021-05-17,814
94,COR,2B,2,2021-05-17,1786
94,COR,2B,1,2021-05-24,101
94,COR,2B,2,2021-05-24,2340
94,COR,2B,1,2021-05-31,81
94,COR,2B,2,2021-05-31,4021
94,COR,2B,1,2021-06-07,60
94,COR,2B,2,2021-06-07,4560
76,OCC,30,2,2021-02-08,30
76,OCC,30,1,2021-02-15,2805
76,OCC,30,2,2021-02-15,2628
76,OCC,30,1,2021-02-22,3632
76,OCC,30,2,2021-02-22,2772
76,OCC,30,1,2021-03-01,10717
76,OCC,30,2,2021-03-01,2616
76,OCC,30,1,2021-03-08,7894
76,OCC,30,2,2021-03-08,2725
76,OCC,30,1,2021-03-15,7815
76,OCC,30,2,2021-03-15,2434
76,OCC,30,1,2021-03-22,12708
76,OCC,30,2,2021-03-22,3328
76,OCC,30,1,2021-03-29,10761
76,OCC,30,2,2021-03-29,7955
76,OCC,30,1,2021-04-05,12253
76,OCC,30,2,2021-04-05,6959
76,OCC,30,1,2021-04-12,12229
76,OCC,30,2,2021-04-12,7791
76,OCC,30,1,2021-04-19,12874
76,OCC,30,2,2021-04-19,12102
76,OCC,30,1,2021-04-26,13150
76,OCC,30,2,2021-04-26,9955
76,OCC,30,1,2021-05-03,17974
76,OCC,30,2,2021-05-03,12451
76,OCC,30,1,2021-05-10,22593
76,OCC,30,2,2021-05-10,10587
76,OCC,30,1,2021-05-17,11926
76,OCC,30,2,2021-05-17,9453
76,OCC,30,1,2021-05-24,8818
76,OCC,30,2,2021-05-24,9486
76,OCC,30,1,2021-05-31,1695
76,OCC,30,2,2021-05-31,7323
76,OCC,30,1,2021-06-07,1169
76,OCC,30,2,2021-06-07,9374
76,OCC,31,1,2021-02-08,1663
76,OCC,31,2,2021-02-08,854
76,OCC,31,1,2021-02-15,1967
76,OCC,31,2,2021-02-15,7168
76,OCC,31,1,2021-02-22,2483
76,OCC,31,2,2021-02-22,6366
76,OCC,31,1,2021-03-01,7322
76,OCC,31,2,2021-03-01,5335
76,OCC,31,1,2021-03-08,5223
76,OCC,31,2,2021-03-08,5186
76,OCC,31,1,2021-03-15,9187
76,OCC,31,2,2021-03-15,1742
76,OCC,31,1,2021-03-22,12197
76,OCC,31,2,2021-03-22,1408
76,OCC,31,1,2021-03-29,20493
76,OCC,31,2,2021-03-29,1328
76,OCC,31,1,2021-04-05,23918
76,OCC,31,2,2021-04-05,3935
76,OCC,31,1,2021-04-12,28081
76,OCC,31,2,2021-04-12,9117
76,OCC,31,1,2021-04-19,25049
76,OCC,31,2,2021-04-19,14459
76,OCC,31,1,2021-04-26,20146
76,OCC,31,2,2021-04-26,20117
76,OCC,31,1,2021-05-03,24183
76,OCC,31,2,2021-05-03,24783
76,OCC,31,1,2021-05-10,32815
76,OCC,31,2,2021-05-10,20408
76,OCC,31,1,2021-05-17,11488
76,OCC,31,2,2021-05-17,12394
76,OCC,31,1,2021-05-24,3122
76,OCC,31,2,2021-05-24,13336
76,OCC,31,1,2021-05-31,1332
76,OCC,31,2,2021-05-31,19025
76,OCC,31,1,2021-06-07,488
76,OCC,31,2,2021-06-07,19998
76,OCC,32,1,2021-02-01,1
76,OCC,32,1,2021-02-15,836
76,OCC,32,2,2021-02-15,901
76,OCC,32,1,2021-02-22,1408
76,OCC,32,2,2021-02-22,1645
76,OCC,32,1,2021-03-01,1061
76,OCC,32,2,2021-03-01,1374
76,OCC,32,1,2021-03-08,1499
76,OCC,32,2,2021-03-08,1475
76,OCC,32,1,2021-03-15,859
76,OCC,32,2,2021-03-15,787
76,OCC,32,1,2021-03-22,952
76,OCC,32,2,2021-03-22,1390
76,OCC,32,1,2021-03-29,1815
76,OCC,32,2,2021-03-29,810
76,OCC,32,1,2021-04-05,5583
76,OCC,32,2,2021-04-05,866
76,OCC,32,1,2021-04-12,5316
76,OCC,32,2,2021-04-12,844
76,OCC,32,1,2021-04-19,6171
76,OCC,32,2,2021-04-19,914
76,OCC,32,1,2021-04-26,6771
76,OCC,32,2,2021-04-26,1793
76,OCC,32,1,2021-05-03,4506
76,OCC,32,2,2021-05-03,5563
76,OCC,32,1,2021-05-10,6637
76,OCC,32,2,2021-05-10,5370
76,OCC,32,1,2021-05-17,6222
76,OCC,32,2,2021-05-17,65
76,OCC,32,1,2021-05-24,2347
76,OCC,32,2,2021-05-24,284
76,OCC,32,1,2021-05-31,19
76,OCC,32,2,2021-05-31,7164
76,OCC,32,2,2021-06-07,6654
75,NAQ,33,1,2021-01-18,1
75,NAQ,33,1,2021-02-08,381
75,NAQ,33,2,2021-02-08,1083
75,NAQ,33,1,2021-02-15,2647
75,NAQ,33,2,2021-02-15,7486
75,NAQ,33,1,2021-02-22,2332
75,NAQ,33,2,2021-02-22,8086
75,NAQ,33,1,2021-03-01,4750
75,NAQ,33,2,2021-03-01,6936
75,NAQ,33,1,2021-03-08,10572
75,NAQ,33,2,2021-03-08,4290
75,NAQ,33,1,2021-03-15,15848
75,NAQ,33,2,2021-03-15,1357
75,NAQ,33,1,2021-03-22,17918
75,NAQ,33,2,2021-03-22,1076
75,NAQ,33,1,2021-03-29,23359
75,NAQ,33,2,2021-03-29,3902
75,NAQ,33,1,2021-04-05,23567
75,NAQ,33,2,2021-04-05,9418
75,NAQ,33,1,2021-04-12,27784
75,NAQ,33,2,2021-04-12,15515
75,NAQ,33,1,2021-04-19,29241
75,NAQ,33,2,2021-04-19,16600
75,NAQ,33,1,2021-04-26,29381
75,NAQ,33,2,2021-04-26,20112
75,NAQ,33,1,2021-05-03,32826
75,NAQ,33,2,2021-05-03,24637
75,NAQ,33,1,2021-05-10,36496
75,NAQ,33,2,2021-05-10,22416
75,NAQ,33,1,2021-05-17,38514
75,NAQ,33,2,2021-05-17,16582
75,NAQ,33,1,2021-05-24,26365
75,NAQ,33,2,2021-05-24,15635
75,NAQ,33,1,2021-05-31,7108
75,NAQ,33,2,2021-05-31,24727
75,NAQ,33,1,2021-06-07,1793
75,NAQ,33,2,2021-06-07,30012
76,OCC,34,1,2021-02-15,3075
76,OCC,34,2,2021-02-15,5867
76,OCC,34,1,2021-02-22,2422
76,OCC,34,2,2021-02-22,6129
76,OCC,34,1,2021-03-01,6493
76,OCC,34,2,2021-03-01,5642
76,OCC,34,1,2021-03-08,12414
76,OCC,34,2,2021-03-08,5057
76,OCC,34,1,2021-03-15,17101
76,OCC,34,2,2021-03-15,2153
76,OCC,34,1,2021-03-22,16271
76,OCC,34,2,2021-03-22,2069
76,OCC,34,1,2021-03-29,14378
76,OCC,34,2,2021-03-29,4169
76,OCC,34,1,2021-04-05,15130
76,OCC,34,2,2021-04-05,10755
76,OCC,34,1,2021-04-12,18171
76,OCC,34,2,2021-04-12,16533
76,OCC,34,1,2021-04-19,19310
76,OCC,34,2,2021-04-19,15739
76,OCC,34,1,2021-04-26,28346
76,OCC,34,2,2021-04-26,13302
76,OCC,34,1,2021-05-03,33798
76,OCC,34,2,2021-05-03,16517
76,OCC,34,1,2021-05-10,37991
76,OCC,34,2,2021-05-10,14608
76,OCC,34,1,2021-05-17,24526
76,OCC,34,2,2021-05-17,3194
76,OCC,34,1,2021-05-24,1251
76,OCC,34,2,2021-05-24,9471
76,OCC,34,1,2021-05-31,1207
76,OCC,34,2,2021-05-31,20936
76,OCC,34,1,2021-06-07,695
76,OCC,34,2,2021-06-07,30069
53,BRE,35,2,2021-02-08,44
53,BRE,35,1,2021-02-15,3021
53,BRE,35,2,2021-02-15,5116
53,BRE,35,1,2021-02-22,5083
53,BRE,35,2,2021-02-22,3941
53,BRE,35,1,2021-03-01,5437
53,BRE,35,2,2021-03-01,3341
53,BRE,35,1,2021-03-08,7781
53,BRE,35,2,2021-03-08,2088
53,BRE,35,1,2021-03-15,9644
53,BRE,35,2,2021-03-15,1907
53,BRE,35,1,2021-03-22,8639
53,BRE,35,2,2021-03-22,3893
53,BRE,35,1,2021-03-29,10419
53,BRE,35,2,2021-03-29,5418
53,BRE,35,1,2021-04-05,12856
53,BRE,35,2,2021-04-05,6143
53,BRE,35,1,2021-04-12,19319
53,BRE,35,2,2021-04-12,9124
53,BRE,35,1,2021-04-19,20763
53,BRE,35,2,2021-04-19,9528
53,BRE,35,1,2021-04-26,24660
53,BRE,35,2,2021-04-26,9941
53,BRE,35,1,2021-05-03,23519
53,BRE,35,2,2021-05-03,14864
53,BRE,35,1,2021-05-10,22061
53,BRE,35,2,2021-05-10,18408
53,BRE,35,1,2021-05-17,24013
53,BRE,35,2,2021-05-17,14286
53,BRE,35,1,2021-05-24,16032
53,BRE,35,2,2021-05-24,11725
53,BRE,35,1,2021-05-31,6338
53,BRE,35,2,2021-05-31,13638
53,BRE,35,1,2021-06-07,3078
53,BRE,35,2,2021-06-07,18419
24,CVL,36,1,2021-01-18,1
24,CVL,36,1,2021-02-01,1
24,CVL,36,1,2021-02-08,21
24,CVL,36,2,2021-02-08,46
24,CVL,36,1,2021-02-15,201
24,CVL,36,2,2021-02-15,2643
24,CVL,36,1,2021-02-22,391
24,CVL,36,2,2021-02-22,2655
24,CVL,36,1,2021-03-01,1909
24,CVL,36,2,2021-03-01,1505
24,CVL,36,1,2021-03-08,2382
24,CVL,36,2,2021-03-08,1110
24,CVL,36,1,2021-03-15,2722
24,CVL,36,2,2021-03-15,212
24,CVL,36,1,2021-03-22,3424
24,CVL,36,2,2021-03-22,330
24,CVL,36,1,2021-03-29,2782
24,CVL,36,2,2021-03-29,1210
24,CVL,36,1,2021-04-05,3542
24,CVL,36,2,2021-04-05,2010
24,CVL,36,1,2021-04-12,5731
24,CVL,36,2,2021-04-12,2689
24,CVL,36,1,2021-04-19,5876
24,CVL,36,2,2021-04-19,3034
24,CVL,36,1,2021-04-26,7025
24,CVL,36,2,2021-04-26,2607
24,CVL,36,1,2021-05-03,6098
24,CVL,36,2,2021-05-03,3273
24,CVL,36,1,2021-05-10,5723
24,CVL,36,2,2021-05-10,4939
24,CVL,36,1,2021-05-17,3451
24,CVL,36,2,2021-05-17,4396
24,CVL,36,1,2021-05-24,252
24,CVL,36,2,2021-05-24,4000
24,CVL,36,1,2021-05-31,257
24,CVL,36,2,2021-05-31,2405
24,CVL,36,1,2021-06-07,3
24,CVL,36,2,2021-06-07,4576
24,CVL,37,1,2021-01-18,1
24,CVL,37,1,2021-02-15,2019
24,CVL,37,2,2021-02-15,2705
24,CVL,37,1,2021-02-22,1888
24,CVL,37,2,2021-02-22,2632
24,CVL,37,1,2021-03-01,3633
24,CVL,37,2,2021-03-01,2203
24,CVL,37,1,2021-03-08,3945
24,CVL,37,2,2021-03-08,2107
24,CVL,37,1,2021-03-15,4376
24,CVL,37,2,2021-03-15,1581
24,CVL,37,1,2021-03-22,6050
24,CVL,37,2,2021-03-22,1533
24,CVL,37,1,2021-03-29,7070
24,CVL,37,2,2021-03-29,2387
24,CVL,37,1,2021-04-05,8553
24,CVL,37,2,2021-04-05,3183
24,CVL,37,1,2021-04-12,11727
24,CVL,37,2,2021-04-12,4078
24,CVL,37,1,2021-04-19,11367
24,CVL,37,2,2021-04-19,5475
24,CVL,37,1,2021-04-26,16183
24,CVL,37,2,2021-04-26,6402
24,CVL,37,1,2021-05-03,15861
24,CVL,37,2,2021-05-03,8949
24,CVL,37,1,2021-05-10,14772
24,CVL,37,2,2021-05-10,10607
24,CVL,37,1,2021-05-17,14680
24,CVL,37,2,2021-05-17,6567
24,CVL,37,1,2021-05-24,2467
24,CVL,37,2,2021-05-24,4569
24,CVL,37,1,2021-05-31,492
24,CVL,37,2,2021-05-31,8768
24,CVL,37,1,2021-06-07,255
24,CVL,37,2,2021-06-07,15261
84,ARA,38,1,2021-02-08,610
84,ARA,38,2,2021-02-08,481
